,SITE,DISTRICT,SCHOOL_NUMBER,SCHOOL_NAME,COMPLETERS,GRADE,PCT_FEMALE_(W),PCT_MALE_(W),PCT_FEMALE_(B),PCT_MALE_(B),PCT_FEMALE_(H),PCT_MALE_(H),PCT_FEMALE_(A),PCT_MALE_(A),PCT_FEMALE_(PI),PCT_MALE_(PI),PCT_FEMALE_(NA),PCT_MALE_(NA),PCT_FEMALE_(2+),PCT_MALE_(2+),PCT_FEMALE_(TOT),PCT_MALE_(TOT)
589,ORANGE_85,ORANGE,85,CHANCERY HIGH CHARTER,45,12.0,0.044444444444444446,0.15555555555555556,0.17777777777777778,0.24444444444444444,0.15555555555555556,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.4,0.6
590,ORANGE_89,ORANGE,89,ORLANDO SCIENCE MIDDLE HIGH CHARTER,23,12.0,0.17391304347826086,0.0,0.21739130434782608,0.17391304347826086,0.08695652173913043,0.0,0.21739130434782608,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.782608695652174,0.21739130434782608
592,ORANGE_111,ORANGE,111,WILLIAM R BOONE HIGH,575,12.0,0.3356521739130435,0.2921739130434783,0.05391304347826087,0.03826086956521739,0.14608695652173914,0.09565217391304348,0.010434782608695653,0.006956521739130435,0.0,0.0,0.0052173913043478265,0.0017391304347826088,0.006956521739130435,0.006956521739130435,0.5582608695652174,0.44173913043478263
593,ORANGE_119,ORANGE,119,LEGACY HIGH CHARTER,33,12.0,0.2727272727272727,0.48484848484848486,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.42424242424242425,0.5757575757575758
595,ORANGE_120,ORANGE,120,ALOMA HIGH CHARTER,77,12.0,0.1038961038961039,0.2077922077922078,0.05194805194805195,0.05194805194805195,0.24675324675324675,0.3116883116883117,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.012987012987012988,0.4155844155844156,0.5844155844155844
596,ORANGE_121,ORANGE,121,EDGEWATER HIGH,338,12.0,0.16272189349112426,0.257396449704142,0.17455621301775148,0.1834319526627219,0.05325443786982249,0.05917159763313609,0.04142011834319527,0.029585798816568046,0.0,0.0,0.0,0.0029585798816568047,0.01775147928994083,0.01775147928994083,0.44970414201183434,0.5502958579881657
598,ORANGE_146,ORANGE,146,CORNERSTONE CHARTER ACADEMY HIGH SCHOOL,59,12.0,0.22033898305084745,0.423728813559322,0.01694915254237288,0.01694915254237288,0.15254237288135594,0.1016949152542373,0.03389830508474576,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.423728813559322,0.576271186440678
600,ORANGE_202,ORANGE,202,SUNSHINE HIGH CHARTER,53,12.0,0.07547169811320754,0.1509433962264151,0.1509433962264151,0.20754716981132076,0.1509433962264151,0.1320754716981132,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.0,0.0,0.0,0.0,0.03773584905660377,0.41509433962264153,0.5849056603773585
601,ORANGE_252,ORANGE,252,OCOEE HIGH,402,12.0,0.16666666666666666,0.16666666666666666,0.21393034825870647,0.13930348258706468,0.08706467661691543,0.10199004975124377,0.04975124378109453,0.03233830845771144,0.0024875621890547263,0.0024875621890547263,0.009950248756218905,0.007462686567164179,0.007462686567164179,0.012437810945273632,0.5373134328358209,0.4626865671641791
602,ORANGE_661,ORANGE,661,COLONIAL HIGH,586,12.0,0.06143344709897611,0.10068259385665529,0.059726962457337884,0.05460750853242321,0.31399317406143346,0.3395904436860068,0.013651877133105802,0.02218430034129693,0.0,0.0,0.0017064846416382253,0.0017064846416382253,0.01877133105802048,0.011945392491467578,0.46928327645051193,0.5307167235494881
603,ORANGE_671,ORANGE,671,MAYNARD EVANS HIGH,373,12.0,0.013404825737265416,0.002680965147453083,0.46648793565683644,0.38873994638069703,0.05630026809651475,0.03485254691689008,0.00804289544235925,0.010723860589812333,0.0,0.0,0.005361930294906166,0.0,0.00804289544235925,0.005361930294906166,0.5576407506702413,0.44235924932975873
604,ORANGE_691,ORANGE,691,OAK RIDGE HIGH,378,12.0,0.031746031746031744,0.05291005291005291,0.2830687830687831,0.24074074074074073,0.17724867724867724,0.1693121693121693,0.013227513227513227,0.010582010582010581,0.0,0.0,0.0026455026455026454,0.0,0.005291005291005291,0.013227513227513227,0.5132275132275133,0.48677248677248675
605,ORANGE_931,ORANGE,931,DR. PHILLIPS HIGH,763,12.0,0.20707732634338138,0.1834862385321101,0.14678899082568808,0.12975098296199214,0.11926605504587157,0.10615989515072084,0.04456094364351245,0.04325032765399738,0.0,0.0,0.0,0.0,0.010484927916120577,0.009174311926605505,0.528178243774574,0.47182175622542594
606,ORANGE_1001,ORANGE,1001,UNIVERSITY HIGH,565,12.0,0.1592920353982301,0.1256637168141593,0.05663716814159292,0.047787610619469026,0.24778761061946902,0.2513274336283186,0.049557522123893805,0.03716814159292035,0.0017699115044247787,0.0,0.0017699115044247787,0.0035398230088495575,0.010619469026548672,0.007079646017699115,0.5274336283185841,0.4725663716814159
608,ORANGE_1411,ORANGE,1411,WINTER PARK HIGH,666,12.0,0.27927927927927926,0.26876876876876876,0.06306306306306306,0.07207207207207207,0.09759759759759759,0.12012012012012012,0.04054054054054054,0.025525525525525526,0.0015015015015015015,0.0,0.0015015015015015015,0.0,0.018018018018018018,0.012012012012012012,0.5015015015015015,0.4984984984984985
609,ORANGE_1511,ORANGE,1511,WEST ORANGE HIGH,761,12.0,0.2536136662286465,0.240473061760841,0.08672798948751642,0.08541392904073587,0.11300919842312747,0.12220762155059132,0.024967148488830485,0.0328515111695138,0.001314060446780552,0.003942181340341655,0.001314060446780552,0.005256241787122208,0.018396846254927726,0.010512483574244415,0.49934296977660975,0.5006570302233903
611,ORANGE_1521,ORANGE,1521,APOPKA HIGH,608,12.0,0.20559210526315788,0.1875,0.17927631578947367,0.14802631578947367,0.125,0.10032894736842106,0.008223684210526315,0.014802631578947368,0.001644736842105263,0.0,0.001644736842105263,0.004934210526315789,0.013157894736842105,0.009868421052631578,0.5345394736842105,0.4654605263157895
613,ORANGE_1542,ORANGE,1542,WEKIVA HIGH,394,12.0,0.1446700507614213,0.13705583756345177,0.23096446700507614,0.17766497461928935,0.1319796954314721,0.116751269035533,0.01015228426395939,0.012690355329949238,0.0,0.0,0.0,0.0,0.02284263959390863,0.015228426395939087,0.5406091370558376,0.4593908629441624
614,ORANGE_1631,ORANGE,1631,TIMBER CREEK HIGH,711,12.0,0.20815752461322082,0.20956399437412096,0.053445850914205346,0.04219409282700422,0.17580872011251758,0.18846694796061886,0.02812939521800281,0.0379746835443038,0.004219409282700422,0.0,0.0014064697609001407,0.004219409282700422,0.02812939521800281,0.01828410689170183,0.49929676511954996,0.5007032348804501
615,ORANGE_1632,ORANGE,1632,OLYMPIA HIGH,597,12.0,0.22780569514237856,0.21440536013400335,0.12562814070351758,0.09882747068676717,0.09547738693467336,0.09212730318257957,0.04020100502512563,0.06030150753768844,0.0,0.0033500837520938024,0.0033500837520938024,0.0016750418760469012,0.01675041876046901,0.020100502512562814,0.509212730318258,0.490787269681742
616,ORANGE_1651,ORANGE,1651,CYPRESS CREEK HIGH,565,12.0,0.06725663716814159,0.07079646017699115,0.07256637168141593,0.0743362831858407,0.26902654867256637,0.2761061946902655,0.05486725663716814,0.0743362831858407,0.0017699115044247787,0.0,0.005309734513274336,0.0035398230088495575,0.01592920353982301,0.01415929203539823,0.48672566371681414,0.5132743362831859
617,ORANGE_1662,ORANGE,1662,FREEDOM HIGH,656,12.0,0.11890243902439024,0.14939024390243902,0.06859756097560976,0.056402439024390245,0.2621951219512195,0.23628048780487804,0.039634146341463415,0.04725609756097561,0.0,0.0,0.001524390243902439,0.001524390243902439,0.012195121951219513,0.006097560975609756,0.5030487804878049,0.4969512195121951
618,ORANGE_1801,ORANGE,1801,EAST RIVER HIGH,378,12.0,0.21693121693121692,0.19047619047619047,0.0291005291005291,0.06084656084656084,0.21164021164021163,0.21957671957671956,0.021164021164021163,0.021164021164021163,0.0,0.0026455026455026454,0.0026455026455026454,0.0,0.007936507936507936,0.015873015873015872,0.4894179894179894,0.5105820105820106
619,ORANGE_1811,ORANGE,1811,ACCELERATION ACADEMY,50,12.0,0.1,0.06,0.08,0.04,0.4,0.3,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.42
620,ORANGE_1841,ORANGE,1841,ACCELERATION ACADEMY WEST,39,12.0,0.02564102564102564,0.05128205128205128,0.3333333333333333,0.2564102564102564,0.20512820512820512,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5641025641025641,0.4358974358974359
622,ORANGE_1951,ORANGE,1951,LAKE NONA HIGH,497,12.0,0.16901408450704225,0.158953722334004,0.04627766599597585,0.08048289738430583,0.2454728370221328,0.23340040241448692,0.02414486921529175,0.018108651911468814,0.002012072434607646,0.002012072434607646,0.002012072434607646,0.002012072434607646,0.014084507042253521,0.002012072434607646,0.5030181086519114,0.4969818913480885
624,ORANGE_5711,ORANGE,5711,JONES HIGH,148,12.0,0.013513513513513514,0.006756756756756757,0.49324324324324326,0.40540540540540543,0.0472972972972973,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.5608108108108109,0.4391891891891892
625,ORANGE_7004,ORANGE,7004,ORANGE COUNTY VIRTUAL FRANCHISE,27,12.0,0.3333333333333333,0.14814814814814814,0.18518518518518517,0.0,0.07407407407407407,0.18518518518518517,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.6666666666666666,0.3333333333333333
626,OSCEOLA_81,OSCEOLA,81,OSCEOLA HIGH SCHOOL,467,12.0,0.08565310492505353,0.10492505353319058,0.0728051391862955,0.07494646680942184,0.31263383297644537,0.3083511777301927,0.01284796573875803,0.014989293361884369,0.0,0.0,0.0,0.0,0.0021413276231263384,0.010706638115631691,0.4860813704496788,0.5139186295503212
627,OSCEOLA_151,OSCEOLA,151,ACCLAIM ACADEMY OF FLORIDA INC,16,12.0,0.0,0.125,0.0625,0.125,0.3125,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.4375,0.5625
628,OSCEOLA_201,OSCEOLA,201,ST. CLOUD HIGH SCHOOL,460,12.0,0.2217391304347826,0.22608695652173913,0.04782608695652174,0.03260869565217391,0.21304347826086956,0.2108695652173913,0.008695652173913044,0.021739130434782608,0.0,0.004347826086956522,0.002173913043478261,0.002173913043478261,0.006521739130434782,0.002173913043478261,0.5,0.5
630,OSCEOLA_601,OSCEOLA,601,GATEWAY HIGH SCHOOL,472,12.0,0.04449152542372881,0.057203389830508475,0.08050847457627118,0.057203389830508475,0.3538135593220339,0.3495762711864407,0.02754237288135593,0.006355932203389831,0.0,0.00211864406779661,0.00423728813559322,0.006355932203389831,0.00423728813559322,0.006355932203389831,0.5148305084745762,0.4851694915254237
632,OSCEOLA_841,OSCEOLA,841,POINCIANA HIGH SCHOOL,318,12.0,0.0440251572327044,0.06918238993710692,0.10062893081761007,0.10377358490566038,0.31446540880503143,0.3238993710691824,0.012578616352201259,0.015723270440251572,0.0,0.0,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.006289308176100629,0.4779874213836478,0.5220125786163522
633,OSCEOLA_842,OSCEOLA,842,LIBERTY HIGH SCHOOL,341,12.0,0.06158357771260997,0.04398826979472141,0.12316715542521994,0.11730205278592376,0.3489736070381232,0.25806451612903225,0.017595307917888565,0.020527859237536656,0.0,0.0,0.002932551319648094,0.0,0.002932551319648094,0.002932551319648094,0.5571847507331378,0.44281524926686217
634,OSCEOLA_853,OSCEOLA,853,NEW DIMENSIONS HIGH SCHOOL,90,12.0,0.07777777777777778,0.03333333333333333,0.07777777777777778,0.12222222222222222,0.28888888888888886,0.3333333333333333,0.022222222222222223,0.022222222222222223,0.0,0.0,0.011111111111111112,0.011111111111111112,0.0,0.0,0.4777777777777778,0.5222222222222223
636,OSCEOLA_862,OSCEOLA,862,PROFESSIONAL & TECHNICAL HIGH SCHOOL,150,12.0,0.04666666666666667,0.04666666666666667,0.06666666666666667,0.006666666666666667,0.35333333333333333,0.3933333333333333,0.02,0.02666666666666667,0.0,0.006666666666666667,0.013333333333333334,0.013333333333333334,0.0,0.006666666666666667,0.5,0.5
637,OSCEOLA_902,OSCEOLA,902,CELEBRATION HIGH SCHOOL,375,12.0,0.19466666666666665,0.17333333333333334,0.048,0.029333333333333333,0.264,0.22933333333333333,0.018666666666666668,0.021333333333333333,0.0,0.0,0.0,0.0,0.0026666666666666666,0.018666666666666668,0.528,0.472
638,OSCEOLA_921,OSCEOLA,921,OSCEOLA COUNTY SCHOOL FOR THE ARTS,138,12.0,0.2028985507246377,0.10144927536231885,0.06521739130434782,0.014492753623188406,0.34057971014492755,0.18840579710144928,0.036231884057971016,0.007246376811594203,0.0,0.0,0.007246376811594203,0.0,0.021739130434782608,0.014492753623188406,0.6739130434782609,0.32608695652173914
639,OSCEOLA_922,OSCEOLA,922,HARMONY HIGH SCHOOL,408,12.0,0.3480392156862745,0.3014705882352941,0.031862745098039214,0.01715686274509804,0.1323529411764706,0.11519607843137254,0.00980392156862745,0.0024509803921568627,0.0,0.0,0.0024509803921568627,0.004901960784313725,0.024509803921568627,0.00980392156862745,0.5490196078431373,0.45098039215686275
642,OSCEOLA_959,OSCEOLA,959,MAVERICKS HIGH SCHOOL,138,12.0,0.15217391304347827,0.043478260869565216,0.050724637681159424,0.043478260869565216,0.18840579710144928,0.4782608695652174,0.007246376811594203,0.021739130434782608,0.0,0.0,0.007246376811594203,0.007246376811594203,0.0,0.0,0.4057971014492754,0.5942028985507246
645,OSCEOLA_7004,OSCEOLA,7004,OSCEOLA VIRTUAL FRANCHISE (SECONDARY),38,12.0,0.15789473684210525,0.05263157894736842,0.02631578947368421,0.0,0.2631578947368421,0.3684210526315789,0.02631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.5,0.5
646,OSCEOLA_9003,OSCEOLA,9003,ZENITH,122,12.0,0.04918032786885246,0.07377049180327869,0.040983606557377046,0.08196721311475409,0.36065573770491804,0.36885245901639346,0.0,0.00819672131147541,0.0,0.0,0.0,0.00819672131147541,0.0,0.00819672131147541,0.45081967213114754,0.5491803278688525
647,OSCEOLA_9036,OSCEOLA,9036,NEW BEGINNINGS EDUCATION CENTER,14,12.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571
648,PALM BEACH_81,PALM BEACH,81,JUPITER HIGH SCHOOL,685,12.0,0.381021897810219,0.35474452554744523,0.020437956204379562,0.014598540145985401,0.08175182481751825,0.07883211678832117,0.014598540145985401,0.013138686131386862,0.00145985401459854,0.0,0.0072992700729927005,0.00291970802919708,0.016058394160583942,0.013138686131386862,0.5226277372262774,0.47737226277372263
649,PALM BEACH_151,PALM BEACH,151,SUNCOAST COMMUNITY HIGH SCHOOL,357,12.0,0.1484593837535014,0.23529411764705882,0.09523809523809523,0.09243697478991597,0.10644257703081232,0.13165266106442577,0.07282913165266107,0.10084033613445378,0.0,0.0,0.0028011204481792717,0.0,0.011204481792717087,0.0028011204481792717,0.4369747899159664,0.5630252100840336
650,PALM BEACH_395,PALM BEACH,395,ALEXANDER W DREYFOOS JUNIOR SCHOOL OF THE ARTS,329,12.0,0.3677811550151976,0.182370820668693,0.08206686930091185,0.0182370820668693,0.1762917933130699,0.0911854103343465,0.0243161094224924,0.015197568389057751,0.0,0.0,0.0,0.00303951367781155,0.0243161094224924,0.015197568389057751,0.6747720364741642,0.3252279635258359
651,PALM BEACH_581,PALM BEACH,581,FOREST HILL COMMUNITY HIGH SCHOOL,418,12.0,0.08373205741626795,0.10526315789473684,0.07894736842105263,0.10526315789473684,0.2679425837320574,0.3181818181818182,0.007177033492822967,0.004784688995215311,0.0,0.0,0.004784688995215311,0.0023923444976076554,0.004784688995215311,0.01674641148325359,0.4473684210526316,0.5526315789473685
652,PALM BEACH_691,PALM BEACH,691,LAKE WORTH HIGH SCHOOL,422,12.0,0.06635071090047394,0.09004739336492891,0.22511848341232227,0.2132701421800948,0.1872037914691943,0.16824644549763032,0.0071090047393364926,0.0071090047393364926,0.0,0.0,0.002369668246445498,0.004739336492890996,0.018957345971563982,0.009478672985781991,0.5071090047393365,0.4928909952606635
654,PALM BEACH_862,PALM BEACH,862,ATLANTIC HIGH SCHOOL,472,12.0,0.13559322033898305,0.15254237288135594,0.2733050847457627,0.2055084745762712,0.05296610169491525,0.059322033898305086,0.05084745762711865,0.038135593220338986,0.0,0.0,0.0,0.0,0.012711864406779662,0.019067796610169493,0.5254237288135594,0.4745762711864407
655,PALM BEACH_961,PALM BEACH,961,BOCA RATON COMMUNITY HIGH SCHOOL,707,12.0,0.27864214992927866,0.3493635077793494,0.06082036775106082,0.03536067892503536,0.10891089108910891,0.1188118811881188,0.021216407355021217,0.01272984441301273,0.0,0.0014144271570014145,0.0014144271570014145,0.0014144271570014145,0.005657708628005658,0.004243281471004243,0.4766619519094767,0.5233380480905233
656,PALM BEACH_1361,PALM BEACH,1361,JOHN I. LEONARD HIGH SCHOOL,537,12.0,0.09124767225325885,0.08379888268156424,0.11731843575418995,0.10614525139664804,0.28305400372439476,0.2569832402234637,0.0111731843575419,0.01303538175046555,0.00186219739292365,0.0037243947858473,0.00186219739292365,0.0074487895716946,0.00931098696461825,0.01303538175046555,0.515828677839851,0.48417132216014896
657,PALM BEACH_1371,PALM BEACH,1371,PALM BEACH GARDENS HIGH SCHOOL,504,12.0,0.13095238095238096,0.15674603174603174,0.2698412698412698,0.20634920634920634,0.06944444444444445,0.08134920634920635,0.015873015873015872,0.025793650793650792,0.0,0.0,0.001984126984126984,0.0,0.025793650793650792,0.015873015873015872,0.5138888888888888,0.4861111111111111
658,PALM BEACH_1461,PALM BEACH,1461,INLET GROVE COMMUNITY HIGH SCHOOL,130,12.0,0.015384615384615385,0.007692307692307693,0.5461538461538461,0.2923076923076923,0.03076923076923077,0.06153846153846154,0.0,0.015384615384615385,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.015384615384615385,0.6,0.4
659,PALM BEACH_1571,PALM BEACH,1571,SOUTH TECH ACADEMY,239,12.0,0.03347280334728033,0.07112970711297072,0.2928870292887029,0.14644351464435146,0.23430962343096234,0.16317991631799164,0.0,0.0041841004184100415,0.0,0.0041841004184100415,0.008368200836820083,0.012552301255230125,0.02092050209205021,0.008368200836820083,0.5899581589958159,0.4100418410041841
660,PALM BEACH_1611,PALM BEACH,1611,SANTALUCES COMMUNITY HIGH,519,12.0,0.14836223506743737,0.11753371868978806,0.17148362235067438,0.14258188824662812,0.2023121387283237,0.14836223506743737,0.015414258188824663,0.015414258188824663,0.0038535645472061657,0.0019267822736030828,0.0019267822736030828,0.0038535645472061657,0.017341040462427744,0.009633911368015413,0.5606936416184971,0.4393063583815029
661,PALM BEACH_1681,PALM BEACH,1681,SPANISH RIVER COMMUNITY HIGH SCHOOL,576,12.0,0.3524305555555556,0.3194444444444444,0.027777777777777776,0.027777777777777776,0.11631944444444445,0.11458333333333333,0.012152777777777778,0.006944444444444444,0.001736111111111111,0.0,0.0,0.005208333333333333,0.006944444444444444,0.008680555555555556,0.5173611111111112,0.4826388888888889
662,PALM BEACH_1771,PALM BEACH,1771,PAHOKEE MIDDLE-SENIOR HIGH,74,12.0,0.0,0.013513513513513514,0.3108108108108108,0.24324324324324326,0.2702702702702703,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581081081081081,0.4189189189189189
664,PALM BEACH_1851,PALM BEACH,1851,PALM BEACH LAKES HIGH SCHOOL,318,12.0,0.015723270440251572,0.009433962264150943,0.4716981132075472,0.34591194968553457,0.04716981132075472,0.07232704402515723,0.0031446540880503146,0.012578616352201259,0.0,0.0,0.006289308176100629,0.0,0.009433962264150943,0.006289308176100629,0.5534591194968553,0.44654088050314467
665,PALM BEACH_2001,PALM BEACH,2001,PARK VISTA COMMUNITY HIGH SCHOOL,634,12.0,0.2886435331230284,0.31545741324921134,0.04100946372239748,0.056782334384858045,0.1167192429022082,0.08675078864353312,0.028391167192429023,0.015772870662460567,0.0,0.0,0.007886435331230283,0.00473186119873817,0.014195583596214511,0.02365930599369085,0.4968454258675079,0.5031545741324921
666,PALM BEACH_2181,PALM BEACH,2181,OLYMPIC HEIGHTS COMMUNITY HIGH,473,12.0,0.2135306553911205,0.24735729386892177,0.07822410147991543,0.080338266384778,0.1522198731501057,0.1331923890063425,0.02536997885835095,0.02536997885835095,0.0,0.0,0.008456659619450317,0.014799154334038054,0.012684989429175475,0.008456659619450317,0.4904862579281184,0.5095137420718816
667,PALM BEACH_2191,PALM BEACH,2191,WELLINGTON HIGH SCHOOL,559,12.0,0.29338103756708406,0.2504472271914132,0.08050089445438283,0.05008944543828265,0.1449016100178891,0.12343470483005367,0.008944543828264758,0.014311270125223614,0.0017889087656529517,0.0,0.0017889087656529517,0.0017889087656529517,0.01073345259391771,0.017889087656529516,0.5420393559928444,0.45796064400715564
668,PALM BEACH_2201,PALM BEACH,2201,WILLIAM T. DWYER HIGH SCHOOL,464,12.0,0.2801724137931034,0.25646551724137934,0.1336206896551724,0.1336206896551724,0.06465517241379311,0.07974137931034483,0.017241379310344827,0.008620689655172414,0.0,0.0,0.0,0.00646551724137931,0.00646551724137931,0.01293103448275862,0.5021551724137931,0.4978448275862069
